date,TimeID,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
10/18/2016,2627.5,7.962249975,1.241875003,5.58041662,1.63008332,2.427833348,-0.758916664,19.14900017
10/19/2016,2651.5,8.71012497,1.710874996,7.099583288,2.318666662,1.501291667,-0.991250001,19.98445837
10/20/2016,2675.5,7.239458402,1.046625007,5.448666632,1.651041669,1.665166671,-0.982458336,16.24133348
10/21/2016,2699.5,9.34087497,1.964708348,6.631708244,2.312833359,2.534375007,-0.751416663,17.29954151
10/22/2016,2723.5,7.602291703,1.152666684,5.589333345,1.542708334,1.880833338,-0.758999999,13.19012487
10/23/2016,2747.5,8.523166597,1.987041677,6.288249979,2.21495835,2.165125012,-0.632041668,15.27995821
10/24/2016,2771.5,11.3669583,2.782291661,8.605291695,1.890833352,2.729916637,0.15620834,17.57204171
10/25/2016,2795.5,8.598541597,3.371375029,6.600749949,2.14691665,1.871958325,0.72975,13.79679167
10/26/2016,2819.5,10.04145831,3.946374993,6.834583322,2.188333342,3.111958345,1.238833338,10.69558324
10/27/2016,2843.5,9.921374857,4.551749984,7.377999982,2.724375,2.524374987,1.241249996,12.89104168
10/28/2016,2867.5,8.414374888,1.866958334,6.242333293,2.263833335,2.123249988,-0.690458332,12.10258341
10/29/2016,2891.5,9.664625068,1.886541676,6.810916593,2.115916654,2.752708346,-0.711916664,8.840249996
10/30/2016,2915.5,7.624624988,1.186125002,5.578999986,1.739708328,1.866916666,-0.904999992,13.19012495
10/31/2016,2939.5,11.31999969,2.611999989,7.106999874,2.594000101,3.746000051,-0.547999978,13.15499973
11/1/2016,2963.5,7.627374947,0.820500007,5.596750001,1.294041667,1.84025,-0.918916655,10.75433346
11/2/2016,2987.5,7.295249979,0.946250007,5.411666642,1.508749997,1.839125007,-0.936583323,13.74125008
11/3/2016,3011.5,10.20887492,2.182541667,7.364708443,2.323166671,2.811166664,-0.678999993,17.49295851
11/4/2016,3035.5,8.860916674,1.652208353,6.793124984,1.998875008,2.097833335,-0.798250005,18.04983334
11/5/2016,3059.5,9.075666626,1.833583321,6.317833315,2.004749999,2.677916676,-0.695541661,19.4832085
11/6/2016,3083.5,7.602125088,1.186125013,5.684083343,1.729374995,1.828958347,-0.927791662,18.25212511
11/7/2016,3107.5,9.352125009,1.694166668,6.806374917,1.995833335,2.51166666,-0.828791661,13.56233331
11/8/2016,3131.5,8.040416618,1.188958329,6.038041592,1.670208327,1.982374991,-0.882166671,9.769499997
11/9/2016,3155.5,7.945624928,1.15829166,5.444249928,1.625625014,2.346666684,-0.99120833,9.957000076
11/10/2016,3179.5,9.455375035,2.204708324,7.3527084,2.668124996,2.052166671,-0.844041662,12.63316667
11/11/2016,3203.5,9.957708319,2.416791675,7.201833377,2.694666664,2.747666697,-0.743749997,15.29770823
11/12/2016,3227.5,9.000416676,2.380499984,6.394833406,2.671041667,2.48879165,-0.689166663,16.74841646
11/13/2016,3251.5,8.922250053,2.241000008,6.066208362,2.571875001,2.836374998,-0.646041661,18.70058346
11/14/2016,3275.5,8.570666631,2.268916655,6.445041597,2.861999994,1.984958326,-0.903583321,19.03175012
11/15/2016,3299.5,9.687000016,3.711874992,6.682083408,2.785083314,2.825125014,0.321083332,14.45924993
11/16/2016,3323.5,8.751999994,3.954624963,6.603583306,2.747958287,2.019083351,0.662416663,12.89991669
11/17/2016,3347.5,9.589333316,3.681083371,6.853791614,2.360125025,2.728624999,0.838958329,15.21250001
11/18/2016,3371.5,8.537125012,3.781666696,6.50150003,2.719999999,1.958250001,0.663666668,17.12658334
11/19/2016,3395.5,11.1409167,4.82812501,8.007249991,3.292791699,3.025708333,0.953166666,19.6620001
11/20/2016,3419.5,7.189124982,3.214999984,5.050500016,2.146833345,2.170124973,0.730958338,14.16025003
11/21/2016,3443.5,9.26562506,3.689416652,6.612458309,2.333458321,2.412666683,0.757708327,14.8256251
11/22/2016,3467.5,9.885125021,3.85133336,6.876083374,2.429666664,2.927749991,0.775541663,5.824124992
11/23/2016,3491.5,9.92416664,3.683791657,7.755541603,2.645916671,2.242624993,0.545708332,3.027833298
11/24/2016,3515.5,9.32133333,3.508166661,6.927916646,2.509791652,2.431708341,0.678958333,6.079166651
11/25/2016,3539.5,9.293458402,3.418791652,6.646541655,2.255000005,2.48104168,0.728541666,7.310208341
11/26/2016,3563.5,10.16700002,3.764833351,7.03595837,2.408958346,3.059833338,0.847666661,8.772833327
11/27/2016,3587.5,9.717666665,4.069125007,7.247666677,2.85466665,2.37833333,0.719624996,13.75575002
11/28/2016,3611.5,10.88699998,4.426291645,7.718416611,3.023541669,3.101749991,0.946791664,13.52424991
11/29/2016,3635.5,9.860041598,4.054958378,7.773250053,2.822041651,1.957041661,0.629499998,10.90683337
11/30/2016,3659.5,9.815333287,4.027083337,6.695458333,2.565958326,3.025666654,0.997541654,14.37999992
12/1/2016,3683.5,8.969750027,3.209583335,6.655375004,2.034291667,2.180333341,0.727166659,15.49979174
12/2/2016,3707.5,9.525125027,3.268083314,6.393250008,1.674749992,3.212124988,1.036916666,12.53058334
12/3/2016,3731.5,9.834875007,3.21495831,7.635625025,1.969249987,2.059708342,0.761375003,15.32979167
12/4/2016,3755.5,10.48512495,3.686541676,7.413583338,2.075749995,3.031999985,1.038125003,17.57500013
12/5/2016,3779.5,3.421583324,1.230833332,1.951458335,0.546375006,1.514083296,0.506375,11.0533751
12/6/2016,3803.5,0,0,0,0,0,0,-1.181291656
12/7/2016,3827.5,0.323708334,0.134000001,0,0,0.319833323,0.116749999,0.252083354
12/8/2016,3851.5,5.941624959,2.24112501,2.922708313,1.018708342,2.985083322,1.029291655,12.4016667
12/9/2016,3875.5,8.796666642,3.254041662,6.246791691,2.084749997,2.473625014,0.885874999,9.959958414
12/10/2016,3899.5,9.098166585,3.273708343,6.230458339,1.941208358,2.858041674,0.950749986,7.436208348
12/11/2016,3923.5,9.273958246,0.429833341,6.880499999,-0.783291666,2.259000008,0.823624998,7.638541679
12/12/2016,3947.5,9.848875006,0.588791665,6.861166656,-0.870625009,2.971000016,0.964541659,12.80316651
12/13/2016,3971.5,8.232875029,-0.301500007,6.066041668,-1.41691668,2.181624994,0.738666659,7.96966666
12/14/2016,3995.5,11.5623334,0.912541681,8.309291661,-0.589291655,3.114500026,0.950541655,8.435875058
12/15/2016,4019.5,10.15862499,0.669916667,7.641499996,-0.772916661,2.382166659,0.842666668,10.4846667
12/16/2016,4043.5,10.11387491,0.496833332,7.712583324,-0.722541668,2.377125005,0.722125003,11.07379166
12/17/2016,4067.5,11.52883333,0.898625006,8.316708366,-0.601208336,3.233791654,0.970916664,11.22333336
12/18/2016,4091.5,10.03862498,0.471666675,7.517166595,-0.860208333,2.481166666,0.865624994,13.42745829
12/19/2016,4115.5,10.24516678,0.650125009,7.913874924,-0.641208327,2.312416658,0.814749999,14.80804165
12/20/2016,4139.5,9.276708345,0.044541658,6.174208363,-1.408291657,3.075208326,1.005041664,8.40062505
12/21/2016,4163.5,8.768749912,-0.368500004,6.049875041,-1.681958337,2.599249984,0.873125002,8.491458277
12/22/2016,4187.5,8.322208265,-0.064166669,5.997958362,-1.331041669,2.124458358,0.744958331,8.881208261
12/23/2016,4211.5,10.49345831,0.641874998,7.85166659,-0.812833343,2.489958341,0.863041669,11.02100005
12/24/2016,4235.5,11.30562496,0.647458338,7.826499999,-1.060125001,3.350541711,1.00645833,6.342999975
12/25/2016,4259.5,8.447875063,-0.106041662,5.906208336,-1.533916676,2.503999993,0.837583333,6.527708391
12/26/2016,4283.5,10.35395823,0.337708337,7.058041652,-1.175625011,3.259124999,0.989874989,5.803625067
12/27/2016,4307.5,10.70833333,0.664375008,7.868041635,-0.682500005,2.717166667,0.869374997,7.711875041
12/28/2016,4331.5,11.1688333,0.703416669,8.25745829,-0.701833342,2.789541667,0.871874995,7.491916676
12/29/2016,4355.5,11.69645842,0.96833333,8.691249946,-0.629291666,2.892333329,0.959458336,8.163166662
12/30/2016,4379.5,11.63500007,0.661416666,7.949458302,-1.140041668,3.712125003,1.121791663,8.602916638
12/31/2016,4403.5,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985,10.90400028
1/1/2017,4427.5,9.720583389,0.209249998,6.338541716,-1.555999982,3.429125001,1.133416677,12.02345844
1/2/2017,4451.5,8.288749933,-0.318250008,5.821791679,-1.68041667,2.337666676,0.770333327,12.93216654
1/3/2017,4475.5,9.240416666,0.161958333,6.956041654,-1.122291675,2.270416657,0.766624997,12.12608333
1/4/2017,4499.5,9.036708255,-0.170333332,6.625791709,-1.591666654,2.344000007,0.793250005,11.29658335
1/5/2017,4523.5,10.45445836,0.053041674,7.009291689,-1.727916675,3.321291665,1.100374997,5.448916674
1/6/2017,4547.5,9.125874977,-0.340458331,6.535458306,-1.713083347,2.504000013,0.822416666,5.290750017
1/7/2017,4571.5,9.572458228,-0.00841667,6.984124958,-1.379875005,2.56233335,0.836375001,6.457291702
1/8/2017,4595.5,11.34470836,0.803750012,8.395208379,-0.874958326,2.900000006,1.049458337,7.040541649
1/9/2017,4619.5,10.21170841,0.485749997,7.862083346,-0.74325001,2.382125025,0.777916663,9.690291683
1/10/2017,4643.5,9.904708385,0.267958337,7.141125004,-1.175500008,2.747666662,0.854083327,7.922875086
1/11/2017,4667.5,9.66187502,0.254000002,6.906999983,-1.058541671,2.637250016,0.818666662,7.41854169
1/12/2017,4691.5,11.32516664,0.600125001,8.58754164,-0.94008334,2.788333346,0.861749997,8.608750125
1/13/2017,4715.5,9.416250111,0.267916674,5.891499904,-1.378499998,3.48104167,1.007624999,8.23058333
1/14/2017,4739.5,8.581750021,0.346166667,5.821666605,-1.120833335,2.799708322,0.850291669,6.539375027
1/15/2017,4763.5,9.552958303,0.510791673,6.6525,-0.798041662,2.7680417,0.789416663,6.076208294
1/16/2017,4787.5,9.195791709,0.27358334,6.402208363,-1.080833337,2.798458328,0.765250002,6.07329164
1/17/2017,4811.5,11.00429169,0.242833331,8.066458265,-1.185875012,2.912708347,0.819875,7.263333341
1/18/2017,4835.5,11.08512493,-0.12,8.131666621,-1.59154166,2.86058332,0.728624997,8.368375043
1/19/2017,4859.5,11.31966674,0.047458336,8.258874973,-1.536833325,2.990083337,0.786875002,8.790541708
1/20/2017,4883.5,7.19191663,-0.083750005,4.003666605,-1.474625009,3.109333331,0.756333336,6.492333333
1/21/2017,4907.5,8.80229174,0.415958336,5.370249966,-1.067583333,3.251541654,0.836291661,8.028333306
1/22/2017,4931.5,7.979041739,-0.055791666,4.754208327,-1.480541681,3.105541696,0.73991666,8.362500012
1/23/2017,4955.5,6.910125037,-0.901583336,3.808083398,-2.074291671,2.913958326,0.535499989,5.607249965
1/24/2017,4979.5,6.070125059,-1.777666666,3.849625006,-2.599874978,2.246250006,0.347791665,5.153000027
1/25/2017,5003.5,6.979916642,-1.543333329,4.313083364,-2.44599998,2.628249998,0.480958328,8.365375002
1/26/2017,5027.5,5.735124996,-1.197333347,2.924208299,-2.109875003,2.694374998,0.483499989,11.22029165
1/27/2017,5051.5,8.537083442,-1.303375003,5.441291665,-2.320124994,3.080166673,0.491041662,8.116333326
1/28/2017,5075.5,6.181666689,-1.45120835,3.443958312,-2.326125011,2.70449999,0.437874994,8.681916674
1/29/2017,5099.5,8.459041682,-1.615791683,5.657583346,-2.576249997,2.790916676,0.437833328,8.617500046
1/30/2017,5123.5,6.466291725,-1.180499997,3.436541672,-2.093541661,2.977374986,0.441624995,5.296500037
1/31/2017,5147.5,10.71700001,-1.340000033,7.604000092,-2.451999903,3.137000084,0.456999987,5.276000023
2/1/2017,5171.5,9.887916684,-1.292250015,6.639166683,-2.337874994,3.217291673,0.46066666,6.058624983
2/2/2017,5195.5,9.220958312,-1.295041676,6.07795839,-2.272791669,3.147416646,0.450416662,5.742166658
2/3/2017,5219.5,10.29258337,-1.325750002,7.101208309,-2.380791689,3.198083341,0.461958329,8.679041604
2/4/2017,5243.5,9.10375005,-1.434625002,6.227541586,-2.394083316,2.875875031,0.430208325,10.70733317
2/5/2017,5267.5,7.688708354,-1.448499985,4.906791708,-2.403125018,2.783208326,0.474499993,10.34679162
2/6/2017,5291.5,6.656208356,-1.113791678,3.708999994,-2.201708329,2.932916686,0.635874997,5.967749973
2/7/2017,5315.5,9.273875058,-0.993791671,5.574666644,-2.244625007,3.65625002,0.73745832,4.270708333
2/8/2017,5339.5,10.56883331,-0.879250009,7.216624975,-2.074250013,3.322500025,0.59766666,2.904749987
2/9/2017,5363.5,6.898958316,-0.538791668,3.732624988,-1.667249978,3.157500029,0.637124994,6.343083342
2/10/2017,5387.5,5.355666662,-0.575041663,2.216500048,-1.661208314,3.094166676,0.65245833,7.020166596
2/11/2017,5411.5,5.174125016,-0.678333335,2.172083412,-1.713083339,2.967208336,0.64470833,8.186500033
2/12/2017,5435.5,4.462625073,-0.739625002,1.754458348,-1.735291647,2.655000001,0.699250002,10.09766674
2/13/2017,5459.5,5.469958375,-0.195333329,2.69620842,-1.445041672,2.741291672,0.860416671,11.30229167
2/14/2017,5483.5,5.548166667,-0.284708337,3.024833291,-1.387416674,2.501500011,0.78683334,9.294624984
2/15/2017,5507.5,3.85129167,-0.390791664,1.233374993,-1.719041673,2.562416702,0.920083332,11.27604177
2/16/2017,5531.5,5.207666675,-0.147958331,2.545166666,-1.588666684,2.533208335,0.954333338,13.72637502
2/17/2017,5555.5,9.926916619,0.217708339,6.517791609,-1.379999992,3.325125009,1.100208335,9.587666591
2/18/2017,5579.5,6.435666696,0.577750011,3.209916646,-0.823208338,3.251583338,1.067333348,8.913458307
2/19/2017,5603.5,5.975250055,0.267958332,3.307625048,-1.030541657,2.514125004,0.906083323,11.68345841
2/20/2017,5627.5,9.424499969,-0.092166667,5.920999954,-1.671541688,3.255250007,1.066083339,8.297999988
2/21/2017,5651.5,7.912000031,-0.122708337,5.430958288,-1.431833319,2.43537501,0.77791667,3.103999972
2/22/2017,5675.5,10.73633335,0.050291671,7.117291679,-1.440624995,3.598041674,0.974750002,2.925333339
2/23/2017,5699.5,8.565125023,0.203791673,5.809999997,-0.963916658,2.624666676,0.708249991,6.357583314
2/24/2017,5723.5,7.038499893,1.91445832,3.504625013,0.35395834,3.394916679,1.078750009,10.57550001
2/25/2017,5747.5,5.115624991,0.413125011,2.432625006,-0.815708335,2.515458316,0.869375,10.9419167
2/26/2017,5771.5,5.528666657,0.683750004,3.12849997,-0.675166658,2.401208321,0.869416657,11.59554164
2/27/2017,5795.5,4.816916741,0.468958336,2.594041652,-0.860166668,2.177874987,0.865541672,11.15875006
2/28/2017,5819.5,5.489625046,0.496875007,2.352625032,-1.039250013,2.999000023,1.027958341,10.98891668
3/1/2017,5843.5,5.012374905,0.075291661,2.566000014,-1.261416663,2.379625008,0.865500011,9.578958352
3/2/2017,5867.5,4.641208316,0.675458348,2.259375026,-0.555291659,2.269249996,0.796874995,9.06008329
3/3/2017,5891.5,6.661708375,0.834333338,3.326999992,-0.577499999,3.096708362,1.008833331,10.19437494
3/4/2017,5915.5,7.498999977,0.125624999,5.123083313,-1.193499988,2.228499984,0.771583336,11.28775001
3/5/2017,5939.5,8.634791632,0.641791667,5.318458375,-0.956500002,3.239958316,1.148625001,11.49583332
3/6/2017,5963.5,5.983625009,0.879083334,2.69024993,-0.654541659,3.175416663,1.075041669,8.693666657
3/7/2017,5987.5,5.601249949,0.418666673,3.249916603,-0.913541668,2.292083353,0.881958333,10.84812496
3/8/2017,6011.5,3.932250002,0.354500001,1.556041717,-0.867583335,2.358041684,0.90866666,10.85683334
3/9/2017,6035.5,4.423499973,0.329375,1.96920834,-0.897250003,2.297124982,0.908625002,12.69179165
3/10/2017,6059.5,9.017083347,0.739458334,6.348916695,-0.70333333,2.676624984,1.045666672,13.39229166
3/11/2017,6083.5,5.149125044,0.647624998,2.807208369,-0.67816667,2.257833332,0.863000006,11.09433333
3/12/2017,6107.5,8.63487494,0.298625002,6.215625018,-1.178541668,2.351666659,0.940291666,9.572999954
3/13/2017,6131.5,9.650708258,0.387833333,6.650916646,-1.219999992,2.944499989,1.035541654,3.889541693
